"STATISTIC","Statistic","TLIST(D1)","Date","C02196V02652","County","UNIT","VALUE"
"SLI01C01","Staying Local Indicator","2020M11D21","2020 November 21","IE2203","Wicklow","%","58.2"
"SLI01C01","Staying Local Indicator","2020M11D21","2020 November 21","IE2301","Clare","%","50.7"
"SLI01C01","Staying Local Indicator","2020M11D21","2020 November 21","IE2401","Carlow","%","46.9"
"SLI01C01","Staying Local Indicator","2020M11D21","2020 November 21","IE2402","Kilkenny","%","51.9"
"SLI01C01","Staying Local Indicator","2020M11D21","2020 November 21","IE05122","Tipperary","%","47.2"
"SLI01C01","Staying Local Indicator","2020M11D21","2020 November 21","IE2406","Wexford","%","52.1"
"SLI01C01","Staying Local Indicator","2020M11D21","2020 November 21","IE2503","Kerry","%","52.1"
"SLI01C01","Staying Local Indicator","2020M11D21","2020 November 21","IE05316","Cork","%","57.8"
"SLI01C01","Staying Local Indicator","2020M11D21","2020 November 21","IE04225","Galway","%","53.5"
"SLI01C01","Staying Local Indicator","2020M11D21","2020 November 21","IE05118","Limerick","%","56.9"
"SLI01C01","Staying Local Indicator","2020M11D21","2020 November 21","IE05225","Waterford","%","58.2"
"SLI01C01","Staying Local Indicator","2020M11D22","2020 November 22","-","State","%","58.8"
"SLI01C01","Staying Local Indicator","2020M11D22","2020 November 22","IE1101","Cavan","%","48.3"
"SLI01C01","Staying Local Indicator","2020M11D22","2020 November 22","IE1102","Donegal","%","48.5"
"SLI01C01","Staying Local Indicator","2020M11D22","2020 November 22","IE1103","Leitrim","%","45.9"
"SLI01C01","Staying Local Indicator","2020M11D22","2020 November 22","IE1104","Louth","%","59.5"
"SLI01C01","Staying Local Indicator","2020M11D22","2020 November 22","IE1105","Monaghan","%","49.8"
"SLI01C01","Staying Local Indicator","2020M11D22","2020 November 22","IE1106","Sligo","%","49"
"SLI01C01","Staying Local Indicator","2020M11D22","2020 November 22","IE1201","Laois","%","49.1"
"SLI01C01","Staying Local Indicator","2020M11D22","2020 November 22","IE1202","Longford","%","49.8"
"SLI01C01","Staying Local Indicator","2020M11D22","2020 November 22","IE1203","Offaly","%","50.4"
"SLI01C01","Staying Local Indicator","2020M11D22","2020 November 22","IE1204","Westmeath","%","54.5"
"SLI01C01","Staying Local Indicator","2020M11D22","2020 November 22","IE1303","Mayo","%","45.5"
"SLI01C01","Staying Local Indicator","2020M11D22","2020 November 22","IE1304","Roscommon","%","45.3"
"SLI01C01","Staying Local Indicator","2020M11D22","2020 November 22","IE21","Dublin","%","73.3"
"SLI01C01","Staying Local Indicator","2020M11D22","2020 November 22","IE2201","Kildare","%","54.7"
"SLI01C01","Staying Local Indicator","2020M11D22","2020 November 22","IE2202","Meath","%","55"
"SLI01C01","Staying Local Indicator","2020M11D22","2020 November 22","IE2203","Wicklow","%","57.7"
"SLI01C01","Staying Local Indicator","2020M11D22","2020 November 22","IE2301","Clare","%","50.3"
"SLI01C01","Staying Local Indicator","2020M11D22","2020 November 22","IE2401","Carlow","%","46.6"
"SLI01C01","Staying Local Indicator","2020M11D22","2020 November 22","IE2402","Kilkenny","%","51.6"
"SLI01C01","Staying Local Indicator","2020M11D22","2020 November 22","IE05122","Tipperary","%","47"
"SLI01C01","Staying Local Indicator","2020M11D22","2020 November 22","IE2406","Wexford","%","51.7"
"SLI01C01","Staying Local Indicator","2020M11D22","2020 November 22","IE2503","Kerry","%","51.9"
"SLI01C01","Staying Local Indicator","2020M11D22","2020 November 22","IE05316","Cork","%","57.6"
"SLI01C01","Staying Local Indicator","2020M11D22","2020 November 22","IE04225","Galway","%","53.2"
"SLI01C01","Staying Local Indicator","2020M11D22","2020 November 22","IE05118","Limerick","%","56.6"
"SLI01C01","Staying Local Indicator","2020M11D22","2020 November 22","IE05225","Waterford","%","57.9"
"SLI01C01","Staying Local Indicator","2020M11D23","2020 November 23","-","State","%","58.7"
"SLI01C01","Staying Local Indicator","2020M11D23","2020 November 23","IE1101","Cavan","%","48.2"
"SLI01C01","Staying Local Indicator","2020M11D23","2020 November 23","IE1102","Donegal","%","48.5"
"SLI01C01","Staying Local Indicator","2020M11D23","2020 November 23","IE1103","Leitrim","%","45.7"
"SLI01C01","Staying Local Indicator","2020M11D23","2020 November 23","IE1104","Louth","%","59.4"
"SLI01C01","Staying Local Indicator","2020M11D23","2020 November 23","IE1105","Monaghan","%","49.7"
"SLI01C01","Staying Local Indicator","2020M11D23","2020 November 23","IE1106","Sligo","%","49"
"SLI01C01","Staying Local Indicator","2020M11D23","2020 November 23","IE1201","Laois","%","48.9"
"SLI01C01","Staying Local Indicator","2020M11D23","2020 November 23","IE1202","Longford","%","49.6"
"SLI01C01","Staying Local Indicator","2020M11D23","2020 November 23","IE1203","Offaly","%","50.3"
"SLI01C01","Staying Local Indicator","2020M11D23","2020 November 23","IE1204","Westmeath","%","54.3"
"SLI01C01","Staying Local Indicator","2020M11D23","2020 November 23","IE1303","Mayo","%","45.4"
"SLI01C01","Staying Local Indicator","2020M11D23","2020 November 23","IE1304","Roscommon","%","45.2"
"SLI01C01","Staying Local Indicator","2020M11D23","2020 November 23","IE21","Dublin","%","73.2"
"SLI01C01","Staying Local Indicator","2020M11D23","2020 November 23","IE2201","Kildare","%","54.6"
"SLI01C01","Staying Local Indicator","2020M11D23","2020 November 23","IE2202","Meath","%","54.9"
"SLI01C01","Staying Local Indicator","2020M11D23","2020 November 23","IE2203","Wicklow","%","57.6"
"SLI01C01","Staying Local Indicator","2020M11D23","2020 November 23","IE2301","Clare","%","50.2"
"SLI01C01","Staying Local Indicator","2020M11D23","2020 November 23","IE2401","Carlow","%","46.5"
"SLI01C01","Staying Local Indicator","2020M11D23","2020 November 23","IE2402","Kilkenny","%","51.5"
"SLI01C01","Staying Local Indicator","2020M11D23","2020 November 23","IE05122","Tipperary","%","46.8"
"SLI01C01","Staying Local Indicator","2020M11D23","2020 November 23","IE2406","Wexford","%","51.6"
"SLI01C01","Staying Local Indicator","2020M11D23","2020 November 23","IE2503","Kerry","%","51.7"
"SLI01C01","Staying Local Indicator","2020M11D23","2020 November 23","IE05316","Cork","%","57.5"
"SLI01C01","Staying Local Indicator","2020M11D23","2020 November 23","IE04225","Galway","%","53"
"SLI01C01","Staying Local Indicator","2020M11D23","2020 November 23","IE05118","Limerick","%","56.4"
"SLI01C01","Staying Local Indicator","2020M11D23","2020 November 23","IE05225","Waterford","%","57.8"
"SLI01C01","Staying Local Indicator","2020M11D24","2020 November 24","-","State","%","58.7"
"SLI01C01","Staying Local Indicator","2020M11D24","2020 November 24","IE1101","Cavan","%","48.2"
"SLI01C01","Staying Local Indicator","2020M11D24","2020 November 24","IE1102","Donegal","%","48.4"
"SLI01C01","Staying Local Indicator","2020M11D24","2020 November 24","IE1103","Leitrim","%","45.6"
"SLI01C01","Staying Local Indicator","2020M11D24","2020 November 24","IE1104","Louth","%","59.3"
"SLI01C01","Staying Local Indicator","2020M11D24","2020 November 24","IE1105","Monaghan","%","49.6"
"SLI01C01","Staying Local Indicator","2020M11D24","2020 November 24","IE1106","Sligo","%","49"
"SLI01C01","Staying Local Indicator","2020M11D24","2020 November 24","IE1201","Laois","%","48.8"
"SLI01C01","Staying Local Indicator","2020M11D24","2020 November 24","IE1202","Longford","%","49.6"
"SLI01C01","Staying Local Indicator","2020M11D24","2020 November 24","IE1203","Offaly","%","50.4"
"SLI01C01","Staying Local Indicator","2020M11D24","2020 November 24","IE1204","Westmeath","%","54.3"
"SLI01C01","Staying Local Indicator","2020M11D24","2020 November 24","IE1303","Mayo","%","45.2"
"SLI01C01","Staying Local Indicator","2020M11D24","2020 November 24","IE1304","Roscommon","%","45.2"
"SLI01C01","Staying Local Indicator","2020M11D24","2020 November 24","IE21","Dublin","%","73.3"
"SLI01C01","Staying Local Indicator","2020M11D24","2020 November 24","IE2201","Kildare","%","54.5"
"SLI01C01","Staying Local Indicator","2020M11D24","2020 November 24","IE2202","Meath","%","54.8"
"SLI01C01","Staying Local Indicator","2020M11D24","2020 November 24","IE2203","Wicklow","%","57.8"
"SLI01C01","Staying Local Indicator","2020M11D24","2020 November 24","IE2301","Clare","%","50.3"
"SLI01C01","Staying Local Indicator","2020M11D24","2020 November 24","IE2401","Carlow","%","46.6"
"SLI01C01","Staying Local Indicator","2020M11D24","2020 November 24","IE2402","Kilkenny","%","51.6"
"SLI01C01","Staying Local Indicator","2020M11D24","2020 November 24","IE05122","Tipperary","%","46.9"
"SLI01C01","Staying Local Indicator","2020M11D24","2020 November 24","IE2406","Wexford","%","51.5"
"SLI01C01","Staying Local Indicator","2020M11D24","2020 November 24","IE2503","Kerry","%","51.8"
"SLI01C01","Staying Local Indicator","2020M11D24","2020 November 24","IE05316","Cork","%","57.5"
"SLI01C01","Staying Local Indicator","2020M11D24","2020 November 24","IE04225","Galway","%","53"
"SLI01C01","Staying Local Indicator","2020M11D24","2020 November 24","IE05118","Limerick","%","56.5"
"SLI01C01","Staying Local Indicator","2020M11D24","2020 November 24","IE05225","Waterford","%","57.8"
"SLI01C01","Staying Local Indicator","2020M11D25","2020 November 25","-","State","%","58.5"
"SLI01C01","Staying Local Indicator","2020M11D25","2020 November 25","IE1101","Cavan","%","48.3"
"SLI01C01","Staying Local Indicator","2020M11D25","2020 November 25","IE1102","Donegal","%","48.1"
"SLI01C01","Staying Local Indicator","2020M11D25","2020 November 25","IE1103","Leitrim","%","45.5"
"SLI01C01","Staying Local Indicator","2020M11D25","2020 November 25","IE1104","Louth","%","59.1"
"SLI01C01","Staying Local Indicator","2020M11D25","2020 November 25","IE1105","Monaghan","%","49.6"
"SLI01C01","Staying Local Indicator","2020M11D25","2020 November 25","IE1106","Sligo","%","48.9"
"SLI01C01","Staying Local Indicator","2020M11D25","2020 November 25","IE1201","Laois","%","48.7"
"SLI01C01","Staying Local Indicator","2020M11D25","2020 November 25","IE1202","Longford","%","49.6"
"SLI01C01","Staying Local Indicator","2020M11D25","2020 November 25","IE1203","Offaly","%","50.3"
"SLI01C01","Staying Local Indicator","2020M11D25","2020 November 25","IE1204","Westmeath","%","54.2"
"SLI01C01","Staying Local Indicator","2020M11D25","2020 November 25","IE1303","Mayo","%","45"
"SLI01C01","Staying Local Indicator","2020M11D25","2020 November 25","IE1304","Roscommon","%","45.1"
"SLI01C01","Staying Local Indicator","2020M11D25","2020 November 25","IE21","Dublin","%","73.1"
"SLI01C01","Staying Local Indicator","2020M11D25","2020 November 25","IE2201","Kildare","%","54.3"
"SLI01C01","Staying Local Indicator","2020M11D25","2020 November 25","IE2202","Meath","%","54.6"
"SLI01C01","Staying Local Indicator","2020M11D25","2020 November 25","IE2203","Wicklow","%","57.6"
"SLI01C01","Staying Local Indicator","2020M11D25","2020 November 25","IE2301","Clare","%","50.2"
"SLI01C01","Staying Local Indicator","2020M11D25","2020 November 25","IE2401","Carlow","%","46.5"
"SLI01C01","Staying Local Indicator","2020M11D25","2020 November 25","IE2402","Kilkenny","%","51.5"
"SLI01C01","Staying Local Indicator","2020M11D25","2020 November 25","IE05122","Tipperary","%","46.7"
"SLI01C01","Staying Local Indicator","2020M11D25","2020 November 25","IE2406","Wexford","%","51.3"
"SLI01C01","Staying Local Indicator","2020M11D25","2020 November 25","IE2503","Kerry","%","51.5"
"SLI01C01","Staying Local Indicator","2020M11D25","2020 November 25","IE05316","Cork","%","57.4"
"SLI01C01","Staying Local Indicator","2020M11D25","2020 November 25","IE04225","Galway","%","52.8"
"SLI01C01","Staying Local Indicator","2020M11D25","2020 November 25","IE05118","Limerick","%","56.4"
"SLI01C01","Staying Local Indicator","2020M11D25","2020 November 25","IE05225","Waterford","%","57.7"
"SLI01C01","Staying Local Indicator","2020M11D26","2020 November 26","-","State","%","58.5"
"SLI01C01","Staying Local Indicator","2020M11D26","2020 November 26","IE1101","Cavan","%","48.2"
"SLI01C01","Staying Local Indicator","2020M11D26","2020 November 26","IE1102","Donegal","%","48"
"SLI01C01","Staying Local Indicator","2020M11D26","2020 November 26","IE1103","Leitrim","%","45.4"
"SLI01C01","Staying Local Indicator","2020M11D26","2020 November 26","IE1104","Louth","%","59.2"
"SLI01C01","Staying Local Indicator","2020M11D26","2020 November 26","IE1105","Monaghan","%","49.6"
"SLI01C01","Staying Local Indicator","2020M11D26","2020 November 26","IE1106","Sligo","%","48.9"
"SLI01C01","Staying Local Indicator","2020M11D26","2020 November 26","IE1201","Laois","%","48.6"
"SLI01C01","Staying Local Indicator","2020M11D26","2020 November 26","IE1202","Longford","%","49.4"
"SLI01C01","Staying Local Indicator","2020M11D26","2020 November 26","IE1203","Offaly","%","50.3"
"SLI01C01","Staying Local Indicator","2020M11D26","2020 November 26","IE1204","Westmeath","%","54.1"
"SLI01C01","Staying Local Indicator","2020M11D26","2020 November 26","IE1303","Mayo","%","45"
"SLI01C01","Staying Local Indicator","2020M11D26","2020 November 26","IE1304","Roscommon","%","45"
"SLI01C01","Staying Local Indicator","2020M11D26","2020 November 26","IE21","Dublin","%","73.1"
"SLI01C01","Staying Local Indicator","2020M11D26","2020 November 26","IE2201","Kildare","%","54.2"
"SLI01C01","Staying Local Indicator","2020M11D26","2020 November 26","IE2202","Meath","%","54.5"
"SLI01C01","Staying Local Indicator","2020M11D26","2020 November 26","IE2203","Wicklow","%","57.5"
"SLI01C01","Staying Local Indicator","2020M11D26","2020 November 26","IE2301","Clare","%","50"
"SLI01C01","Staying Local Indicator","2020M11D26","2020 November 26","IE2401","Carlow","%","46.5"
"SLI01C01","Staying Local Indicator","2020M11D26","2020 November 26","IE2402","Kilkenny","%","51.5"
"SLI01C01","Staying Local Indicator","2020M11D26","2020 November 26","IE05122","Tipperary","%","46.8"
"SLI01C01","Staying Local Indicator","2020M11D26","2020 November 26","IE2406","Wexford","%","51.3"
"SLI01C01","Staying Local Indicator","2020M11D26","2020 November 26","IE2503","Kerry","%","51.4"
"SLI01C01","Staying Local Indicator","2020M11D26","2020 November 26","IE05316","Cork","%","57.4"
"SLI01C01","Staying Local Indicator","2020M11D26","2020 November 26","IE04225","Galway","%","52.8"
"SLI01C01","Staying Local Indicator","2020M11D26","2020 November 26","IE05118","Limerick","%","56.4"
"SLI01C01","Staying Local Indicator","2020M11D26","2020 November 26","IE05225","Waterford","%","57.8"
"SLI01C01","Staying Local Indicator","2020M11D27","2020 November 27","-","State","%","58.3"
"SLI01C01","Staying Local Indicator","2020M11D27","2020 November 27","IE1101","Cavan","%","47.9"
"SLI01C01","Staying Local Indicator","2020M11D27","2020 November 27","IE1102","Donegal","%","47.9"
"SLI01C01","Staying Local Indicator","2020M11D27","2020 November 27","IE1103","Leitrim","%","45.3"
"SLI01C01","Staying Local Indicator","2020M11D27","2020 November 27","IE1104","Louth","%","59.1"
"SLI01C01","Staying Local Indicator","2020M11D27","2020 November 27","IE1105","Monaghan","%","49.5"
"SLI01C01","Staying Local Indicator","2020M11D27","2020 November 27","IE1106","Sligo","%","48.6"
"SLI01C01","Staying Local Indicator","2020M11D27","2020 November 27","IE1201","Laois","%","48.5"
"SLI01C01","Staying Local Indicator","2020M11D27","2020 November 27","IE1202","Longford","%","49.1"
"SLI01C01","Staying Local Indicator","2020M11D27","2020 November 27","IE1203","Offaly","%","50.1"
"SLI01C01","Staying Local Indicator","2020M11D27","2020 November 27","IE1204","Westmeath","%","53.9"
"SLI01C01","Staying Local Indicator","2020M11D27","2020 November 27","IE1303","Mayo","%","44.9"
"SLI01C01","Staying Local Indicator","2020M11D27","2020 November 27","IE1304","Roscommon","%","44.8"
"SLI01C01","Staying Local Indicator","2020M11D27","2020 November 27","IE21","Dublin","%","73"
"SLI01C01","Staying Local Indicator","2020M11D27","2020 November 27","IE2201","Kildare","%","54"
"SLI01C01","Staying Local Indicator","2020M11D27","2020 November 27","IE2202","Meath","%","54.3"
"SLI01C01","Staying Local Indicator","2020M11D27","2020 November 27","IE2203","Wicklow","%","57.3"
"SLI01C01","Staying Local Indicator","2020M11D27","2020 November 27","IE2301","Clare","%","49.9"
"SLI01C01","Staying Local Indicator","2020M11D27","2020 November 27","IE2401","Carlow","%","46.3"
"SLI01C01","Staying Local Indicator","2020M11D27","2020 November 27","IE2402","Kilkenny","%","51.4"
"SLI01C01","Staying Local Indicator","2020M11D27","2020 November 27","IE05122","Tipperary","%","46.5"
"SLI01C01","Staying Local Indicator","2020M11D27","2020 November 27","IE2406","Wexford","%","51"
"SLI01C01","Staying Local Indicator","2020M11D27","2020 November 27","IE2503","Kerry","%","51.3"
"SLI01C01","Staying Local Indicator","2020M11D27","2020 November 27","IE05316","Cork","%","57.3"
"SLI01C01","Staying Local Indicator","2020M11D27","2020 November 27","IE04225","Galway","%","52.5"
"SLI01C01","Staying Local Indicator","2020M11D27","2020 November 27","IE05118","Limerick","%","56.3"
"SLI01C01","Staying Local Indicator","2020M11D27","2020 November 27","IE05225","Waterford","%","57.6"
"SLI01C01","Staying Local Indicator","2020M11D28","2020 November 28","-","State","%","58.3"
"SLI01C01","Staying Local Indicator","2020M11D28","2020 November 28","IE1101","Cavan","%","48"
"SLI01C01","Staying Local Indicator","2020M11D28","2020 November 28","IE1102","Donegal","%","47.7"
"SLI01C01","Staying Local Indicator","2020M11D28","2020 November 28","IE1103","Leitrim","%","45.3"
"SLI01C01","Staying Local Indicator","2020M11D28","2020 November 28","IE1104","Louth","%","59.2"
"SLI01C01","Staying Local Indicator","2020M11D28","2020 November 28","IE1105","Monaghan","%","49.6"
"SLI01C01","Staying Local Indicator","2020M11D28","2020 November 28","IE1106","Sligo","%","48.5"
"SLI01C01","Staying Local Indicator","2020M11D28","2020 November 28","IE1201","Laois","%","48.4"
"SLI01C01","Staying Local Indicator","2020M11D28","2020 November 28","IE1202","Longford","%","48.9"
"SLI01C01","Staying Local Indicator","2020M11D28","2020 November 28","IE1203","Offaly","%","50.1"
"SLI01C01","Staying Local Indicator","2020M11D28","2020 November 28","IE1204","Westmeath","%","53.8"
"SLI01C01","Staying Local Indicator","2020M11D28","2020 November 28","IE1303","Mayo","%","44.8"
"SLI01C01","Staying Local Indicator","2020M11D28","2020 November 28","IE1304","Roscommon","%","44.7"
"SLI01C01","Staying Local Indicator","2020M11D28","2020 November 28","IE21","Dublin","%","72.9"
"SLI01C01","Staying Local Indicator","2020M11D28","2020 November 28","IE2201","Kildare","%","53.8"
"SLI01C01","Staying Local Indicator","2020M11D28","2020 November 28","IE2202","Meath","%","54.1"
"SLI01C01","Staying Local Indicator","2020M11D28","2020 November 28","IE2203","Wicklow","%","57.2"
"SLI01C01","Staying Local Indicator","2020M11D28","2020 November 28","IE2301","Clare","%","49.8"
"SLI01C01","Staying Local Indicator","2020M11D28","2020 November 28","IE2401","Carlow","%","46.2"
"SLI01C01","Staying Local Indicator","2020M11D28","2020 November 28","IE2402","Kilkenny","%","51.3"
"SLI01C01","Staying Local Indicator","2020M11D28","2020 November 28","IE05122","Tipperary","%","46.4"
"SLI01C01","Staying Local Indicator","2020M11D28","2020 November 28","IE2406","Wexford","%","50.9"
"SLI01C01","Staying Local Indicator","2020M11D28","2020 November 28","IE2503","Kerry","%","51.4"
"SLI01C01","Staying Local Indicator","2020M11D28","2020 November 28","IE05316","Cork","%","57.4"
"SLI01C01","Staying Local Indicator","2020M11D28","2020 November 28","IE04225","Galway","%","52.4"
"SLI01C01","Staying Local Indicator","2020M11D28","2020 November 28","IE05118","Limerick","%","56.2"
"SLI01C01","Staying Local Indicator","2020M11D28","2020 November 28","IE05225","Waterford","%","57.6"
"SLI01C01","Staying Local Indicator","2020M11D29","2020 November 29","-","State","%","58.3"
"SLI01C01","Staying Local Indicator","2020M11D29","2020 November 29","IE1101","Cavan","%","48.1"
"SLI01C01","Staying Local Indicator","2020M11D29","2020 November 29","IE1102","Donegal","%","47.6"
"SLI01C01","Staying Local Indicator","2020M11D29","2020 November 29","IE1103","Leitrim","%","45.2"
"SLI01C01","Staying Local Indicator","2020M11D29","2020 November 29","IE1104","Louth","%","59.3"
"SLI01C01","Staying Local Indicator","2020M11D29","2020 November 29","IE1105","Monaghan","%","49.6"
"SLI01C01","Staying Local Indicator","2020M11D29","2020 November 29","IE1106","Sligo","%","48.6"
"SLI01C01","Staying Local Indicator","2020M11D29","2020 November 29","IE1201","Laois","%","48.4"
"SLI01C01","Staying Local Indicator","2020M11D29","2020 November 29","IE1202","Longford","%","48.9"
"SLI01C01","Staying Local Indicator","2020M11D29","2020 November 29","IE1203","Offaly","%","50.3"
"SLI01C01","Staying Local Indicator","2020M11D29","2020 November 29","IE1204","Westmeath","%","53.8"
"SLI01C01","Staying Local Indicator","2020M11D29","2020 November 29","IE1303","Mayo","%","44.7"
"SLI01C01","Staying Local Indicator","2020M11D29","2020 November 29","IE1304","Roscommon","%","44.7"
"SLI01C01","Staying Local Indicator","2020M11D29","2020 November 29","IE21","Dublin","%","73"
"SLI01C01","Staying Local Indicator","2020M11D29","2020 November 29","IE2201","Kildare","%","53.7"
"SLI01C01","Staying Local Indicator","2020M11D29","2020 November 29","IE2202","Meath","%","54"
"SLI01C01","Staying Local Indicator","2020M11D29","2020 November 29","IE2203","Wicklow","%","57.3"
"SLI01C01","Staying Local Indicator","2020M11D29","2020 November 29","IE2301","Clare","%","49.8"
"SLI01C01","Staying Local Indicator","2020M11D29","2020 November 29","IE2401","Carlow","%","46.2"
"SLI01C01","Staying Local Indicator","2020M11D29","2020 November 29","IE2402","Kilkenny","%","51.3"
"SLI01C01","Staying Local Indicator","2020M11D29","2020 November 29","IE05122","Tipperary","%","46.5"
"SLI01C01","Staying Local Indicator","2020M11D29","2020 November 29","IE2406","Wexford","%","51"
"SLI01C01","Staying Local Indicator","2020M11D29","2020 November 29","IE2503","Kerry","%","51.2"
"SLI01C01","Staying Local Indicator","2020M11D29","2020 November 29","IE05316","Cork","%","57.4"
"SLI01C01","Staying Local Indicator","2020M11D29","2020 November 29","IE04225","Galway","%","52.5"
"SLI01C01","Staying Local Indicator","2020M11D29","2020 November 29","IE05118","Limerick","%","56.3"
"SLI01C01","Staying Local Indicator","2020M11D29","2020 November 29","IE05225","Waterford","%","57.6"
"SLI01C01","Staying Local Indicator","2020M11D30","2020 November 30","-","State","%","58.3"
"SLI01C01","Staying Local Indicator","2020M11D30","2020 November 30","IE1101","Cavan","%","48.1"
"SLI01C01","Staying Local Indicator","2020M11D30","2020 November 30","IE1102","Donegal","%","47.4"
"SLI01C01","Staying Local Indicator","2020M11D30","2020 November 30","IE1103","Leitrim","%","45.3"
"SLI01C01","Staying Local Indicator","2020M11D30","2020 November 30","IE1104","Louth","%","59.3"
"SLI01C01","Staying Local Indicator","2020M11D30","2020 November 30","IE1105","Monaghan","%","49.8"
"SLI01C01","Staying Local Indicator","2020M11D30","2020 November 30","IE1106","Sligo","%","48.4"
"SLI01C01","Staying Local Indicator","2020M11D30","2020 November 30","IE1201","Laois","%","48.4"
"SLI01C01","Staying Local Indicator","2020M11D30","2020 November 30","IE1202","Longford","%","48.8"
"SLI01C01","Staying Local Indicator","2020M11D30","2020 November 30","IE1203","Offaly","%","50.3"
"SLI01C01","Staying Local Indicator","2020M11D30","2020 November 30","IE1204","Westmeath","%","53.7"
"SLI01C01","Staying Local Indicator","2020M11D30","2020 November 30","IE1303","Mayo","%","44.5"
"SLI01C01","Staying Local Indicator","2020M11D30","2020 November 30","IE1304","Roscommon","%","44.6"
"SLI01C01","Staying Local Indicator","2020M11D30","2020 November 30","IE21","Dublin","%","73"
"SLI01C01","Staying Local Indicator","2020M11D30","2020 November 30","IE2201","Kildare","%","53.5"
"SLI01C01","Staying Local Indicator","2020M11D30","2020 November 30","IE2202","Meath","%","53.9"
"SLI01C01","Staying Local Indicator","2020M11D30","2020 November 30","IE2203","Wicklow","%","57.3"
"SLI01C01","Staying Local Indicator","2020M11D30","2020 November 30","IE2301","Clare","%","49.7"
"SLI01C01","Staying Local Indicator","2020M11D30","2020 November 30","IE2401","Carlow","%","46"
"SLI01C01","Staying Local Indicator","2020M11D30","2020 November 30","IE2402","Kilkenny","%","51.3"
"SLI01C01","Staying Local Indicator","2020M11D30","2020 November 30","IE05122","Tipperary","%","46.4"
"SLI01C01","Staying Local Indicator","2020M11D30","2020 November 30","IE2406","Wexford","%","50.9"
"SLI01C01","Staying Local Indicator","2020M11D30","2020 November 30","IE2503","Kerry","%","51.1"
"SLI01C01","Staying Local Indicator","2020M11D30","2020 November 30","IE05316","Cork","%","57.3"
"SLI01C01","Staying Local Indicator","2020M11D30","2020 November 30","IE04225","Galway","%","52.3"
"SLI01C01","Staying Local Indicator","2020M11D30","2020 November 30","IE05118","Limerick","%","56.3"
"SLI01C01","Staying Local Indicator","2020M11D30","2020 November 30","IE05225","Waterford","%","57.5"
"SLI01C01","Staying Local Indicator","2020M12D01","2020 December 01","-","State","%","58.3"
"SLI01C01","Staying Local Indicator","2020M12D01","2020 December 01","IE1101","Cavan","%","48.3"
"SLI01C01","Staying Local Indicator","2020M12D01","2020 December 01","IE1102","Donegal","%","47.7"
"SLI01C01","Staying Local Indicator","2020M12D01","2020 December 01","IE1103","Leitrim","%","46"
"SLI01C01","Staying Local Indicator","2020M12D01","2020 December 01","IE1104","Louth","%","59.4"
"SLI01C01","Staying Local Indicator","2020M12D01","2020 December 01","IE1105","Monaghan","%","50.3"
"SLI01C01","Staying Local Indicator","2020M12D01","2020 December 01","IE1106","Sligo","%","48.8"
"SLI01C01","Staying Local Indicator","2020M12D01","2020 December 01","IE1201","Laois","%","48.8"
"SLI01C01","Staying Local Indicator","2020M12D01","2020 December 01","IE1202","Longford","%","49.3"
"SLI01C01","Staying Local Indicator","2020M12D01","2020 December 01","IE1203","Offaly","%","50.5"
"SLI01C01","Staying Local Indicator","2020M12D01","2020 December 01","IE1204","Westmeath","%","54.2"
"SLI01C01","Staying Local Indicator","2020M12D01","2020 December 01","IE1303","Mayo","%","45.2"
"SLI01C01","Staying Local Indicator","2020M12D01","2020 December 01","IE1304","Roscommon","%","45"
"SLI01C01","Staying Local Indicator","2020M12D01","2020 December 01","IE21","Dublin","%","72.9"
"SLI01C01","Staying Local Indicator","2020M12D01","2020 December 01","IE2201","Kildare","%","53.5"
"SLI01C01","Staying Local Indicator","2020M12D01","2020 December 01","IE2202","Meath","%","53.6"
"SLI01C01","Staying Local Indicator","2020M12D01","2020 December 01","IE2203","Wicklow","%","57.1"
"SLI01C01","Staying Local Indicator","2020M12D01","2020 December 01","IE2301","Clare","%","50"
"SLI01C01","Staying Local Indicator","2020M12D01","2020 December 01","IE2401","Carlow","%","46"
"SLI01C01","Staying Local Indicator","2020M12D01","2020 December 01","IE2402","Kilkenny","%","51.2"
"SLI01C01","Staying Local Indicator","2020M12D01","2020 December 01","IE05122","Tipperary","%","46.5"
"SLI01C01","Staying Local Indicator","2020M12D01","2020 December 01","IE2406","Wexford","%","51.1"
"SLI01C01","Staying Local Indicator","2020M12D01","2020 December 01","IE2503","Kerry","%","51.6"
"SLI01C01","Staying Local Indicator","2020M12D01","2020 December 01","IE05316","Cork","%","57.2"
"SLI01C01","Staying Local Indicator","2020M12D01","2020 December 01","IE04225","Galway","%","52.8"
"SLI01C01","Staying Local Indicator","2020M12D01","2020 December 01","IE05118","Limerick","%","56.7"
"SLI01C01","Staying Local Indicator","2020M12D01","2020 December 01","IE05225","Waterford","%","57.5"
"SLI01C01","Staying Local Indicator","2020M12D02","2020 December 02","-","State","%","58.3"
"SLI01C01","Staying Local Indicator","2020M12D02","2020 December 02","IE1101","Cavan","%","48.4"
"SLI01C01","Staying Local Indicator","2020M12D02","2020 December 02","IE1102","Donegal","%","47.9"
"SLI01C01","Staying Local Indicator","2020M12D02","2020 December 02","IE1103","Leitrim","%","46.6"
"SLI01C01","Staying Local Indicator","2020M12D02","2020 December 02","IE1104","Louth","%","59.2"
"SLI01C01","Staying Local Indicator","2020M12D02","2020 December 02","IE1105","Monaghan","%","50.4"
